Code Domaine,Domaine,Code zone (FAO),Zone,Code ?l?ment,?l?ment,Code Produit,Produit,Code ann?e,Ann?e,Unit?,Valeur,Symbole,Description du Symbole,Note
"OA","S?ries temporelles annuelles","195","S?n?gal","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","8108.284","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","195","S?n?gal","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","6868.71","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","195","S?n?gal","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","15854.323","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","195","S?n?gal","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","8604.629","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","195","S?n?gal","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","7689.641","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","272","Serbie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","8876.777","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","272","Serbie","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","3921.443","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","272","Serbie","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","4929.837","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","272","Serbie","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","8802.754","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","272","Serbie","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","3847.25","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","272","Serbie","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","4914.777","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","196","Seychelles","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","94.978","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","196","Seychelles","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","41.809","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","196","Seychelles","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","51.933","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","196","Seychelles","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","97.096","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","196","Seychelles","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","41.246","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","196","Seychelles","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","53.989","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","197","Sierra Leone","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","7171.914","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","197","Sierra Leone","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","4282.234","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","197","Sierra Leone","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","2954.791","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","197","Sierra Leone","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","7650.15","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","197","Sierra Leone","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","4473.227","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","197","Sierra Leone","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","3246.502","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","200","Singapour","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","5592.152","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","200","Singapour","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","0","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","200","Singapour","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","5535.262","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","200","Singapour","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","5757.499","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","200","Singapour","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","0","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","200","Singapour","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","5791.901","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","280","Sint Maarten  (partie n?erlandaise)","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","39.968","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","280","Sint Maarten  (partie n?erlandaise)","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","0","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","280","Sint Maarten  (partie n?erlandaise)","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","38.75","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","280","Sint Maarten  (partie n?erlandaise)","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","41.94","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","280","Sint Maarten  (partie n?erlandaise)","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","0","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","280","Sint Maarten  (partie n?erlandaise)","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","40.552","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","199","Slovaquie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","5435.611","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","199","Slovaquie","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","2508.148","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","199","Slovaquie","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","2931.17","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","199","Slovaquie","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","5453.014","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","199","Slovaquie","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","2521.863","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","199","Slovaquie","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","2927.953","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","198","Slov?nie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","2071.199","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","198","Slov?nie","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","958.942","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","198","Slov?nie","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","1115.846","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","198","Slov?nie","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","2077.837","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","198","Slov?nie","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","946.127","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","198","Slov?nie","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","1135.133","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","201","Somalie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","13797.201","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","201","Somalie","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","7893.535","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","201","Somalie","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","6014.594","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","201","Somalie","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","15008.226","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","201","Somalie","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","8354.51","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","201","Somalie","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","6827.415","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","276","Soudan","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","38902.95","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","276","Soudan","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","25548.489","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","276","Soudan","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","13099.314","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","276","Soudan","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","41801.533","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","276","Soudan","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","27131.309","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","276","Soudan","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","14380.217","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","277","Soudan du Sud","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","10715.658","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","277","Soudan du Sud","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","9642.116","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","277","Soudan du Sud","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","2240.02","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","277","Soudan du Sud","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","10975.927","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","277","Soudan du Sud","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","10384.989","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","277","Soudan du Sud","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","2534.064","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","38","Sri Lanka","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","20908.027","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","38","Sri Lanka","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","16932.569","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","38","Sri Lanka","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","3781.471","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","38","Sri Lanka","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","21228.763","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","38","Sri Lanka","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","17079.399","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","38","Sri Lanka","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","3870.642","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","210","Su?de","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","9764.95","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","210","Su?de","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","1312.954","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","210","Su?de","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","8450.611","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","210","Su?de","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","9971.638","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","210","Su?de","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","1254.718","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","210","Su?de","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","8727.991","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","211","Suisse","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","8296.775","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","211","Suisse","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","2186.643","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","211","Suisse","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","6133.126","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","211","Suisse","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","8525.611","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","211","Suisse","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","2238.762","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","211","Suisse","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","6305.272","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","207","Suriname","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","559.143","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","207","Suriname","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","187.781","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","207","Suriname","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","365.427","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","207","Suriname","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","575.99","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","207","Suriname","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","192.884","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","207","Suriname","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","375.417","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","208","Tadjikistan","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","8454.028","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","208","Tadjikistan","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","6262.55","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","208","Tadjikistan","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","2286.101","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","208","Tadjikistan","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","9100.835","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","208","Tadjikistan","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","6636.026","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","208","Tadjikistan","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","2471.185","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","39","Tchad","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","14110.975","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","39","Tchad","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","10855.197","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","39","Tchad","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","3154.216","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","39","Tchad","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","15477.729","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","39","Tchad","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","11812.905","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","39","Tchad","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","3540.279","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","167","Tch?quie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","10601.397","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","167","Tch?quie","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","2812.446","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","167","Tch?quie","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","7791.316","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","167","Tch?quie","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","10665.677","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","167","Tch?quie","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","2784.67","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","167","Tch?quie","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","7840.58","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","216","Tha?lande","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","68714.511","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","216","Tha?lande","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","35911.92","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","216","Tha?lande","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","32745.68","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","216","Tha?lande","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","69428.453","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","216","Tha?lande","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","34627.095","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","216","Tha?lande","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","34556.078","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","176","Timor-Leste","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","1196.302","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","176","Timor-Leste","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","875.011","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","176","Timor-Leste","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","365.966","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","176","Timor-Leste","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","1267.974","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","176","Timor-Leste","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","919.214","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","176","Timor-Leste","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","404.88","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","217","Togo","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","7323.158","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","217","Togo","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","4442.664","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","217","Togo","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","2974.138","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","217","Togo","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","7889.093","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","217","Togo","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","4658.578","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","217","Togo","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","3332.348","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","218","Tok?laou","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","1.252","X","Sources internationales s?res","UNDESA, Population Division ? World Population Prospects, the 2017 Revision"
"OA","S?ries temporelles annuelles","218","Tok?laou","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","1.252","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","218","Tok?laou","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","0","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","218","Tok?laou","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","1.319","X","Sources internationales s?res","UNDESA, Population Division ? World Population Prospects, the 2017 Revision"
"OA","S?ries temporelles annuelles","218","Tok?laou","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","1.319","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","218","Tok?laou","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","0","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","219","Tonga","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","100.781","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","219","Tonga","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","81.608","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","219","Tonga","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","24.756","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","219","Tonga","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","103.197","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","219","Tonga","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","83.793","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","219","Tonga","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","25.215","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","220","Trinit?-et-Tobago","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","1370.328","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","220","Trinit?-et-Tobago","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","634.898","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","220","Trinit?-et-Tobago","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","725.194","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","220","Trinit?-et-Tobago","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","1389.843","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","220","Trinit?-et-Tobago","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","642.593","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","220","Trinit?-et-Tobago","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","730.005","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","222","Tunisie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","11179.949","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","222","Tunisie","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","3601.278","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","222","Tunisie","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","7672.383","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","222","Tunisie","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","11565.201","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","222","Tunisie","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","3620.748","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","222","Tunisie","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","8038.426","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","213","Turkm?nistan","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","5565.287","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","213","Turkm?nistan","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","2764.99","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","213","Turkm?nistan","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","2800.294","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","213","Turkm?nistan","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","5850.901","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","213","Turkm?nistan","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","2832.499","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","213","Turkm?nistan","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","3018.967","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","223","Turquie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","78529.409","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","223","Turquie","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","20654.742","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","223","Turquie","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","57616.73","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","223","Turquie","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","82340.088","X","Sources internationales s?res",""
